gene	WT_UN120_r1	WT_UN120_r2	WT_UN120_r3	WT_EM30_r1	WT_EM30_r2	WT_EM30_r3	WT_EM120_r1	WT_EM120_r2	WT_EM120_r3	EDF1_ko_UN120_r1	EDF1_ko_UN120_r2	EDF1_ko_UN120_r3	EDF1_ko_EM30_r1	EDF1_ko_EM30_r2	EDF1_ko_EM30_r3	EDF1_ko_EM120_r1	EDF1_ko_EM120_r2	EDF1_ko_EM120_r3
ENSG00000214050|FBXO16	33.714999999999996	67.00099999999999	54.649	64.19300000000001	40.932	69.186	68.832	80.513	60.033	36.052	53.307	42.998999999999995	54.717	68.35499999999999	84.394	70.96300000000001	118.939	93.45100000000001
ENSG00000104290|FZD3	455.0	967.0	898.9999999999998	1103.0	391.0	288.0	840.0	736.0	986.0	517.0	361.0	593.0	772.0	745.0	826.9999999999998	782.0	1454.0009999999997	1067.0
ENSG00000012232|EXTL3	897.0	1592.0009999999997	1411.9999999999995	1767.9989999999998	905.0	969.0	1289.999	1106.9999999999998	1129.999	991.0	893.0010000000001	990.9989999999999	1300.9999999999995	1477.0009999999997	1431.0	1626.0000000000002	2108.0	1315.0
ENSG00000104299|INTS9	218.00000000000003	420.99899999999997	338.0	482.9990000000001	288.999	278.999	414.002	355.99899999999997	354.9990000000001	276.999	267.0	252.00099999999998	430.00000000000006	421.99999999999994	470.0010000000001	556.0	616.9999999999999	456.0
ENSG00000147421|HMBOX1	375.001	643.0000000000001	528.999	752.9999999999999	350.001	324.0	506.999	584.0	536.9999999999999	471.99899999999997	400.999	373.0	416.0	466.99999999999994	542.0	730.0	1033.9999999999998	730.0
ENSG00000197892|KIF13B	509.0	878.0	770.001	1225.0	529.999	560.0	766.0	914.0000000000002	744.0	565.0000000000001	523.0	530.999	624.0	717.0	821.001	1109.0	1396.001	989.0010000000002
ENSG00000120875|DUSP4	144.0	251.0	224.0	279.0	157.0	148.0	288.0	274.0	248.0	126.0	129.0	142.0	158.0	184.0	154.0	339.0	438.0	302.0
ENSG00000133872|SARAF	927.9989999999999	2123.0020000000004	1851.0010000000002	2252.0	768.999	519.001	1353.0000000000002	1401.0010000000002	1688.0	1369.0010000000002	956.0009999999999	1493.001	1503.999	1271.0	1671.0000000000002	1553.999	3005.0	2182.001
ENSG00000104660|LEPROTL1	205.321	475.41999999999996	468.99699999999996	517.761	292.738	212.255	521.225	490.594	580.5490000000001	411.52	278.113	420.0	535.408	440.667	538.615	580.541	789.8950000000002	522.3870000000001
ENSG00000177669|MBOAT4	0.0	6.0	0.0	3.0	0.0	0.0	1.0	1.0	2.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0
ENSG00000104671|DCTN6	360.68100000000004	718.5799999999998	659.003	782.24	315.26099999999997	284.746	458.775	483.406	507.45099999999996	366.47999999999996	374.886	375.00100000000003	534.593	479.33299999999997	658.386	652.4590000000001	1016.1030000000001	780.6129999999999
ENSG00000157110|RBPMS	103.0	181.002	164.0	173.0	77.99999999999999	54.00000000000001	146.0	122.99999999999999	133.00000000000003	91.99900000000001	100.0	95.99900000000002	112.999	116.999	123.0	133.0	195.00199999999998	140.0
ENSG00000197265|GTF2E2	538.9999999999999	884.0000000000001	830.0010000000001	1049.0	774.9999999999999	696.0	786.9999999999998	882.0	792.0000000000001	765.0010000000001	762.9999999999998	690.0000000000001	777.999	652.9989999999998	896.0	1153.0	1343.001	1168.9989999999998
ENSG00000253457|SMIM18	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000104687|GSR	2066.0000000000005	3727.9990000000003	3329.0000000000005	4003.0009999999997	2218.001	2236.999	2663.0	2899.0	2715.999	2583.0	2300.999	2354.001	2582.0000000000005	2664.0	3131.0000000000005	3894.9999999999995	4688.000999999999	3463.9990000000003
ENSG00000104691|UBXN8	212.0	514.001	468.0009999999999	538.0010000000001	240.00099999999998	217.00000000000006	415.999	363.001	433.00100000000003	312.00000000000006	237.99999999999997	345.0	497.0	373.00000000000006	449.0009999999999	477.999	799.0010000000001	631.9989999999999
ENSG00000104695|PPP2CB	876.0	1607.999	1508.0	1825.0000000000002	883.0	988.0	1061.0	1199.0000000000002	1161.9999999999998	1165.0	1214.0	1044.0000000000002	1327.9990000000003	1208.0	1503.999	1869.9999999999998	2679.0000000000005	2112.0009999999997
ENSG00000133863|TEX15	387.0	835.9999999999998	741.0	963.0	292.0	140.0	573.0	576.001	746.0	329.0	239.0	406.0000000000001	406.0	313.0	426.0	403.0	914.0	748.0
ENSG00000172733|PURG	73.00000000000001	125.0	112.0	153.0	82.99999999999999	55.99999999999999	95.99899999999998	105.0	107.00100000000002	121.00000000000001	116.99899999999998	124.0	141.99999999999997	131.0	166.99999999999997	189.00099999999998	309.0	195.0
ENSG00000165392|WRN	674.0	1469.0	1340.923	1862.0090000000002	666.945	467.999	1290.0020000000002	1436.001	1521.0000000000002	908.018	719.001	1001.0000000000001	1328.0	1035.0000000000002	1442.6190000000001	1941.0	3175.0000000000005	2245.868
ENSG00000157168|NRG1	5.984999999999999	8.03	10.825	16.904	20.075	12.39	5.693	9.026	6.944	10.071000000000002	23.92	9.0	7.03	3.987	4.0	8.0	13.0	7.0009999999999994
ENSG00000286131|AC083977.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000172728|FUT10	189.0	349.0	340.0	455.0	187.00000000000006	184.0	353.0	331.0000000000001	336.0	255.0	184.999	284.00100000000003	410.0	420.0	456.99999999999994	511.0	772.0	547.001
ENSG00000129696|TTI2	150.0	299.0	276.0	332.0	184.001	138.0	356.0	324.0	334.88	223.0	193.0	247.64799999999997	347.999	425.0	405.999	538.998	672.999	520.0
ENSG00000198042|MAK16	897.0000000000001	1814.0	1653.0	2339.0	702.0	759.0	1393.0	1165.0	1430.12	1055.0	1050.0	1122.3519999999999	1617.0	1307.0	1807.0	2053.0029999999997	3734.0	2916.0
ENSG00000133874|RNF122	90.0	130.0	143.0	208.0	118.0	139.0	254.0	268.0	229.0	192.0	193.0	186.0	238.0	298.0	264.0	473.0	580.0	387.0
ENSG00000133878|DUSP26	5.0	9.0	13.0	12.0	8.0	8.0	9.0	16.0	9.0	10.0	22.0	13.0	13.0	14.0	17.0	25.0	31.0	19.0
ENSG00000156687|UNC5D	0.0	4.0	3.0	6.0	0.0	0.0	0.0	2.0	3.0	0.0	0.0	3.0	0.0	2.0	1.0	0.0	5.0	3.0
ENSG00000215262|KCNU1	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0
ENSG00000183779|ZNF703	1657.0	3004.0	2490.0	3791.0	1395.0	1593.0	4393.0	3706.0	3477.0	1379.0	1292.0	1464.0	2142.0	2444.0	2614.0	4365.0	5930.0	3636.0
ENSG00000147475|ERLIN2	878.0	1781.999	1597.001	1912.9989999999998	944.999	932.999	1299.9989999999998	1318.4560000000001	1452.0000000000002	1146.0	1069.999	1125.999	1419.0	1346.9989999999998	1595.0	1921.0	2769.001	1938.9989999999998
ENSG00000147471|PLPBP	382.99999999999994	800.0010000000001	747.0	910.0	496.0	555.0	670.0	645.0	611.001	632.0	628.999	570.0	826.0	725.001	873.9999999999999	1188.0	1392.001	1025.9999999999998
ENSG00000020181|ADGRA2	127.0	197.00000000000003	166.99999999999997	220.0	168.0	170.00000000000006	172.0	159.048	143.0	190.0	202.0	188.0	185.99699999999999	228.00000000000003	244.00000000000003	242.0	382.00000000000006	280.0
ENSG00000104221|BRF2	243.00099999999998	416.00100000000003	392.0	669.0	427.00000000000006	404.99999999999994	844.0000000000002	810.954	844.0000000000002	350.0	289.0	348.001	611.0040000000001	702.0	714.9999999999999	1240.0	1461.0	1157.0000000000002
ENSG00000156675|RAB11FIP1	849.9989999999999	1495.9999999999998	1413.62	1800.0	814.0000000000001	845.991	1331.0	1422.0009999999997	1281.0000000000002	995.0	813.0020000000001	930.01	1163.0000000000002	1233.0320000000002	1376.381	1721.9660000000001	2451.001	1649.0
ENSG00000169154|GOT1L1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000285880|AC144573.1	1.0	1.0	1.467	1.275	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0
ENSG00000188778|ADRB3	3.0	1.0	5.533	3.725	3.0	2.0	3.0	1.0	2.0	5.0	10.0	7.0	0.0	1.0	0.0	0.0	1.0	1.0
ENSG00000187840|EIF4EBP1	810.0	1492.0	1325.0	1592.0	602.0	769.0	822.0	830.0	709.0	1013.0	1090.0	1038.0	1483.0	1301.0	1730.0	2020.0	2223.0	1705.0
ENSG00000129691|ASH2L	634.0	1222.0	1134.0	1483.0	747.999	780.999	1005.0	1026.001	986.0	949.001	1041.0009999999997	900.0	1183.0	1067.0	1340.0010000000002	1755.0000000000002	2300.0	1842.0
ENSG00000147465|STAR	2.0	7.0	1.0	3.0	4.0	2.0	5.0	7.0	7.0	2.0	4.0	6.0	2.0	1.0	4.0	3.0	2.0	3.0
ENSG00000175324|LSM1	571.001	951.0010000000001	816.9999999999999	1267.0	702.001	764.001	780.0	867.0000000000002	831.9999999999999	678.0	832.0009999999997	669.0000000000001	823.0	710.9999999999999	914.0	1214.0	1596.9999999999998	1381.0
ENSG00000156735|BAG4	443.001	909.999	758.999	1097.0	350.0	254.0	821.9999999999998	725.0010000000001	964.0	504.0	345.0	587.0	770.0	642.0	754.9990000000003	896.0	1814.0009999999995	1276.0
ENSG00000085788|DDHD2	720.9999999999999	1344.0	1256.9999999999998	1522.0010000000002	603.001	524.999	939.0009999999997	960.0	1164.9989999999998	772.001	632.0010000000001	745.999	910.0009999999999	745.0000000000001	998.9999999999998	1116.0	1910.001	1428.9999999999995
ENSG00000147535|PLPP5	81.0	136.0	144.001	133.0	81.0	86.0	95.0	94.001	100.0	87.0	97.001	77.0	102.99999999999999	91.999	123.0	111.00099999999999	213.0	161.99900000000002
ENSG00000147548|NSD3	1811.9999999999998	3375.0000000000005	2913.0000000000005	4022.999	1621.0010000000002	1349.0	2484.058	2696.999	2972.0000000000005	2393.999	2173.0009999999997	2235.0000000000005	2637.002	2394.0	2975.002	3980.0	5911.343	4458.0
ENSG00000165046|LETM2	49.999	74.0	82.999	145.002	66.001	57.999	107.0	113.999	116.99999999999999	98.00200000000001	87.0	115.0	150.0	103.999	148.99900000000002	197.001	313.0	273.00000000000006
ENSG00000077782|FGFR1	1040.001	1641.001	1398.0	1769.0010000000002	815.999	947.0	1287.001	1246.0	1194.999	937.0	904.999	946.001	1090.999	1234.0	1357.0009999999997	1767.9990000000003	2268.9990000000003	1578.0
ENSG00000196166|C8orf86	2.0	5.0	1.0	1.006	1.0	1.0	0.0	3.0	3.0	1.0	2.0	0.0	0.0	0.0	1.0	1.0	1.0	0.0
ENSG00000147526|TACC1	800.0	1581.001	1406.999	1790.9999999999998	1022.0	1015.0000000000001	1468.0	1512.001	1595.0	921.0010000000001	894.0000000000001	847.999	1103.9999999999998	1094.0	1196.0	1577.9999999999998	2152.0000000000005	1557.9989999999998
ENSG00000169499|PLEKHA2	71.999	181.001	124.0	173.00000000000003	91.0	109.0	116.0	125.999	120.0	136.00000000000003	149.99899999999997	115.0	130.00099999999998	128.0	160.0	224.0	278.999	178.0
ENSG00000169495|HTRA4	6.0	10.0	1.0	2.0	4.0	7.0	0.0	0.0	7.0	3.0	3.0	5.0	4.0	1.0	4.0	3.0	6.0	5.0
ENSG00000169490|TM2D2	225.0	481.0	398.0	591.999	200.999	160.0	422.999	406.0	365.0	331.9989999999999	249.001	319.00000000000006	512.999	532.0010000000001	621.999	674.999	842.0	704.0000000000001
ENSG00000168615|ADAM9	1007.0	2277.0	2025.0	2617.001	1213.9999999999998	1151.0	1454.0010000000002	1454.0	1627.001	1458.0	1337.0	1478.999	1843.0	1564.0000000000002	1852.0	2064.0009999999997	3384.999	2438.001
ENSG00000197140|ADAM32	0.0	2.0	3.0	1.0	0.0	0.0	4.0	4.0	3.0	0.0	4.0	1.0	1.0	1.0	2.0	0.0	2.0	1.0
ENSG00000168619|ADAM18	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000104755|ADAM2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000131203|IDO1	10.787	19.232	17.02	13.28	12.191	10.945	12.374	19.186	16.462	14.640999999999998	18.766	2.76	4.417	2.007	5.0	10.775	29.32	23.042
ENSG00000188676|IDO2	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0
ENSG00000176907|TCIM	0.0	0.0	5.0	0.0	0.0	0.0	0.0	5.0	3.0	1.0	3.0	0.0	2.0	0.0	0.0	0.0	2.0	4.0
ENSG00000165061|ZMAT4	0.0	1.0	1.0	1.0	0.0	1.0	1.0	3.0	0.0	0.0	1.0	0.0	0.0	2.0	0.0	0.0	1.0	0.0
ENSG00000104332|SFRP1	245.0	489.0	409.0	516.0	212.99999999999994	187.0	322.0	279.0	267.0	258.0	252.0	256.0	320.0	250.0	344.0	328.0	606.0	380.0
ENSG00000147533|GOLGA7	749.001	1294.9990000000003	1182.0	1543.0	547.0	584.0	942.0	1029.0	970.9999999999999	849.0	792.0010000000001	896.0000000000001	1229.0	1077.999	1382.0000000000002	1566.0	2154.9990000000003	1854.0
ENSG00000147536|GINS4	623.999	1193.0010000000002	1007.0	1360.0	670.999	703.9989999999999	958.999	1040.0	1007.9999999999998	751.999	679.0	762.999	946.001	897.0	1196.0010000000002	1301.0	1815.9989999999998	1434.0
ENSG00000158669|GPAT4	1176.9999999999998	2240.0	1972.9999999999998	2487.0	1235.0	1328.999	1652.9999999999998	1787.0000000000002	1693.9999999999998	1386.0	1315.9999999999998	1293.0	1642.0	1828.9999999999998	1928.999	2698.9990000000003	3523.001	2558.9999999999995
ENSG00000165066|NKX6-3	8.999999999999998	12.0	15.0	10.0	19.0	14.0	14.0	5.0	5.0	15.0	15.0	11.0	8.0	3.0	11.0	14.0	9.0	5.0
ENSG00000029534|ANK1	135.0	207.0	206.00100000000003	255.99899999999997	90.999	117.0	174.0	160.001	141.0	283.0	248.0	239.00099999999998	266.99899999999997	339.99999999999994	352.0	435.999	547.001	402.0
ENSG00000083168|KAT6A	2296.0	4108.999	3732.004	5281.03	2108.9999999999995	2156.001	3884.9990000000003	3943.0	3927.0009999999997	2770.0	2739.0009999999997	2707.0	3593.999	3488.9999999999995	4285.999000000001	6094.999	9038.000999999998	6567.999
ENSG00000070718|AP3M2	325.0	593.0	560.0	874.999	456.00000000000006	401.999	839.0	871.001	893.0010000000001	584.999	450.00099999999986	532.999	899.0000000000001	818.9979999999999	879.9999999999999	1305.0009999999997	1777.9999999999998	1321.9990000000003
ENSG00000104368|PLAT	271.00100000000003	487.99999999999994	522.0	650.0	279.0	328.0	362.00000000000006	359.0	287.001	325.0	336.00000000000006	346.999	373.0	423.0	471.0009999999999	569.001	781.0	618.0
ENSG00000104365|IKBKB	697.999	1155.0020000000002	1037.001	1569.999	824.001	1010.0000000000001	1174.999	1178.0000000000002	984.9979999999999	794.999	851.001	735.0	993.0	1064.999	1265.0	1850.9969999999998	2118.001	1662.0
ENSG00000070501|POLB	266.001	598.001	532.9999999999999	633.999	314.00000000000006	279.00000000000006	536.9999999999999	502.99999999999994	573.001	357.998	270.00199999999995	380.999	531.0010000000001	430.001	531.9999999999999	593.0	989.0	768.0
ENSG00000104371|DKK4	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	3.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	1.0
ENSG00000078668|VDAC3	2219.0	4436.0	3994.0	4975.999	1972.0	1679.001	2813.9999999999995	3005.0	3025.0	3244.001	2744.9990000000003	3223.0000000000005	4077.0	3776.0000000000005	4729.000000000001	4720.999	7481.001	5900.999
ENSG00000168575|SLC20A2	325.99999999999994	590.0	561.999	657.0010000000001	292.0	298.001	577.0	571.001	522.0010000000001	299.0	265.0	320.0	430.00100000000003	462.0	498.99800000000005	666.001	985.9999999999999	722.999
ENSG00000176209|SMIM19	71.999	162.001	129.0	154.99900000000002	103.99999999999999	74.0	107.0	119.0	117.001	143.0	160.0	171.999	176.0	144.0	210.0	262.0	302.00000000000006	225.0
ENSG00000147432|CHRNB3	0.0	0.0	1.0	3.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	1.0
ENSG00000147434|CHRNA6	1.0	2.0	1.0	1.0	1.0	0.0	3.0	0.0	1.0	1.0	1.0	3.0	3.0	0.0	3.0	0.0	6.0	1.0
ENSG00000131931|THAP1	168.001	249.0	202.0	337.001	153.0	167.0	239.999	226.99999999999997	269.0	163.0	161.0	176.0	262.0	217.00000000000006	283.99899999999997	373.0000000000001	492.0	401.0
ENSG00000120925|RNF170	139.089	245.00399999999996	191.063	278.968	146.997	125.05599999999998	177.26100000000002	165.75799999999998	186.29	157.82299999999998	161.03300000000002	167.737	179.00000000000003	135.003	220.97500000000002	272.096	385.822	274.355
ENSG00000168172|HOOK3	794.9980000000002	1484.993	1320.503	1741.5569999999998	673.0	606.0000000000002	995.68	1209.9999999999998	1281.06	1006.019	899.9999999999998	904.0	916.0000000000001	888.9999999999999	1163.0	1393.0069999999996	2448.993	1748.878
ENSG00000254673|AC110275.1	0.0	20.396	14.398	72.602	21.646	12.436	4.919	32.768	23.19	37.501	28.265	11.970999999999998	17.155	20.771	21.426	0.0	77.367	31.522
ENSG00000168522|FNTA	513.0	1097.6039999999998	1065.6029999999998	1267.398	462.353	412.56399999999996	1024.0819999999999	911.233	1054.8110000000001	690.498	522.736	780.029	1167.846	807.229	1189.574	1358.9989999999998	2418.633	1794.477
ENSG00000185900|POMK	645.0	1217.001	1157.0	1422.0	652.0	624.0	1159.0009999999995	1186.0	1156.0	773.0	644.001	682.999	934.0	1049.999	1168.0	1743.0	2006.0000000000005	1361.9990000000003
ENSG00000165102|HGSNAT	200.954	368.4560000000001	351.118	418.281	132.768	106.79400000000001	362.157	329.60499999999996	370.524	319.844	212.31599999999995	336.262	510.675	598.1959999999997	505.7659999999999	621.121	852.396	625.1129999999998
ENSG00000164808|SPIDR	693.9989999999999	1266.9990000000003	1070.999	1412.9999999999998	573.001	581.0000000000001	984.0030000000002	955.9989999999999	817.9990000000001	909.999	816.9989999999998	856.0000000000001	976.0000000000001	1122.999	1321.9999999999998	1450.0019999999997	2148.9999999999995	1657.0009999999997
ENSG00000221869|CEBPD	37.0	49.0	48.0	63.0	52.0	44.0	52.0	55.0	52.0	29.0	46.0	38.0	49.0	50.0	69.0	77.0	95.0	64.0
ENSG00000253729|PRKDC	14361.0	28375.000999999997	24089.000999999997	29363.999999999996	12354.0	10440.000000000002	20681.001	20829.999	21787.0	19396.0	15702.998999999998	18780.0	22246.0	21436.999	25310.999	27746.0	41971.001	28924.998999999996
ENSG00000104738|MCM4	6315.999999999998	11664.001000000002	10758.998	13116.999999999998	4751.001	4376.999	9173.0	8977.998	9048.002	6990.0	5543.000000000001	7406.001	10028.000999999998	9210.000000000002	11216.000999999998	11637.001000000002	19952.001	14707.999999999996
ENSG00000169139|UBE2V2	768.0	1434.9999999999998	1299.999	1754.987	805.9999999999998	759.9999999999999	894.0	1082.0	1142.999	1248.0	1376.9989999999998	1230.0000000000005	1262.9990000000003	881.0	1361.0	1467.0000000000002	2852.9999999999995	2304.9999999999995
ENSG00000034239|EFCAB1	0.0	0.0	1.0	2.0	0.0	1.0	1.0	0.0	0.0	3.0	0.0	3.0	1.0	1.0	1.0	1.0	1.0	4.0
ENSG00000019549|SNAI2	0.0	10.0	2.0	18.0	1.0	1.0	25.0	16.0	24.0	14.0	19.0	21.0	23.0	37.0	47.0	49.0	114.0	77.0
ENSG00000168333|PPDPFL	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000147481|SNTG1	1.0	0.0	1.0	2.0	1.968	0.0	1.0	0.0	0.0	3.0	1.0	0.0	1.0	0.0	0.0	1.0	1.0	0.0
ENSG00000147485|PXDNL	1.0	3.0	4.0	3.0	1.0	2.0	4.0	1.0	1.0	0.0	1.0	2.0	1.0	0.0	4.0	0.0	3.0	1.0
ENSG00000168300|PCMTD1	111.0	210.00099999999998	217.99999999999997	262.0	95.99999999999999	99.99999999999999	164.999	181.99999999999997	223.00099999999998	125.0	155.0	140.0	195.0	139.999	163.0	211.99900000000002	451.001	328.999
ENSG00000147488|ST18	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	3.0	2.0	2.0	2.0	1.0	1.0	1.0
ENSG00000196711|ALKAL1	0.0	3.0	5.0	5.0	3.0	0.0	4.0	6.0	1.0	3.0	3.0	1.0	6.0	4.0	2.0	5.0	6.0	8.0
ENSG00000023287|RB1CC1	828.0	1994.9989999999998	1769.0010000000002	2307.9999999999995	773.0	526.9990000000001	1230.0010000000002	1378.001	1628.9990000000003	1235.9999999999998	1052.0000000000002	1307.0000000000002	1482.0	1119.001	1489.0	1623.0000000000002	3634.0000000000005	2641.0
ENSG00000183729|NPBWR1	0.0	0.0	2.0	0.0	2.0	2.0	2.0	3.0	0.0	1.0	2.0	1.0	1.0	1.0	3.0	0.0	6.0	1.0
ENSG00000082556|OPRK1	0.0	3.0	0.0	2.0	1.0	0.0	1.0	0.0	0.0	5.0	3.0	3.0	5.988	4.0	3.0	5.0	7.0	3.0
ENSG00000047249|ATP6V1H	290.99999999999994	620.0	570.999	662.999	255.00000000000003	196.0	500.0009999999999	515.0	595.0	425.00000000000006	286.99899999999997	466.00000000000006	527.0	492.00100000000003	534.001	550.001	894.9999999999999	687.999
ENSG00000147509|RGS20	20.0	25.0	9.999999999999996	19.0	31.0	36.0	16.0	11.0	19.0	16.001	31.0	16.0	17.999	19.0	20.0	28.0	33.0	24.0
ENSG00000187735|TCEA1	1138.0	2288.001	2094.001	2761.0	1514.9989999999998	1662.0	1462.0010000000004	1730.001	1592.0	1888.0009999999997	2295.0	1908.0	1911.0010000000002	1621.0	2255.0009999999997	2873.0	4109.0	3184.0
ENSG00000120992|LYPLA1	500.999	1249.9989999999998	904.9999999999998	1142.999	339.00000000000006	264.0	685.9999999999999	634.0000000000001	800.001	647.9999999999999	451.999	806.999	1047.001	809.0	1038.0	836.001	1915.0	1238.0
ENSG00000137547|MRPL15	475.999	954.9999999999998	912.0009999999997	1120.0000000000002	491.0	500.0	838.0	934.0	949.0	749.0	619.0	772.0	1012.0000000000002	960.0	1269.001	1274.0	1615.0010000000002	1353.0
ENSG00000164736|SOX17	0.0	6.0	1.0	3.0	4.0	1.0	3.0	1.0	0.0	4.0	6.0	2.0	1.0	1.0	3.0	0.0	2.0	2.0
ENSG00000104237|RP1	0.0	1.0	1.0	2.0	0.0	0.0	1.0	0.0	4.0	4.0	1.0	2.0	0.0	3.0	1.0	0.0	3.0	1.0
ENSG00000206579|XKR4	4.0	5.954	3.0010000000000003	13.072	5.0	12.001000000000001	6.948	3.998	2.984	5.008	7.978	5.71	6.132999999999999	1.0	3.0380000000000003	7.994	13.556999999999999	4.001
ENSG00000167904|TMEM68	52.0	138.24499999999998	127.99999999999999	120.478	37.0	30.0	82.00099999999999	94.001	113.914	72.0	60.027	106.25699999999999	128.001	107.999	127.999	137.998	241.0	174.99900000000002
ENSG00000137574|TGS1	490.0	994.0000000000002	870.0	1314.0	561.0	445.0	935.0	908.0	973.0000000000002	589.0	556.0	638.0	886.0	815.9999999999998	991.9999999999999	1261.0	1979.0	1408.0
ENSG00000254087|LYN	344.0	765.999	654.0	801.0	259.99999999999994	214.0	540.0	477.999	585.001	366.0	260.0	366.0	488.0	513.0	559.001	578.9999999999999	956.0	676.0
ENSG00000008988|RPS20	6357.0	14276.941	12587.076999999997	15077.968	4740.001	4177.0	7304.009999999999	7240.002	7995.999000000002	7347.001	6478.001	8121.0009999999975	10043.426000000001	7787.999000000001	11339.0	10288.0	20308.212	15857.000000000002
ENSG00000172680|MOS	0.0	0.0	0.0	3.0	0.0	2.0	0.0	0.0	0.0	1.0	0.0	0.0	2.0	0.0	2.0	0.0	0.0	0.0
ENSG00000181690|PLAG1	127.0	258.0	179.999	241.0	125.0	88.99999999999999	178.0	207.00000000000003	250.0	128.0	103.00000000000001	149.0	141.0	110.0	184.0	211.00000000000003	381.00000000000006	277.0
ENSG00000170791|CHCHD7	408.0	716.0010000000001	688.9989999999999	905.999	450.99899999999997	426.99999999999994	589.999	620.0	571.0	491.001	559.999	555.001	499.0	511.001	657.0020000000001	868.999	1259.999	1100.0
ENSG00000170786|SDR16C5	0.0	1.0	2.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	2.0	1.0	0.0
ENSG00000181195|PENK	0.0	0.0	0.0	2.0	2.0	0.0	2.0	0.0	0.0	0.0	1.0	2.0	0.0	0.0	1.0	0.0	0.0	1.0
ENSG00000104331|IMPAD1	934.0	1618.9999999999998	1458.9999999999998	1799.0	842.0	755.9999999999998	1280.0	1362.0	1389.001	1163.0	1015.0	1178.0	1305.0	1162.0	1453.0	1735.0000000000002	2430.9990000000003	1727.0
ENSG00000169122|FAM110B	71.0	125.0	116.0	153.0	91.0	81.0	188.0	165.0	196.0	83.0	66.0	91.0	144.0	143.0	164.0	225.0	280.0	178.0
ENSG00000215114|UBXN2B	441.001	955.0010000000001	830.001	1020.0	319.00000000000006	216.99900000000002	736.0	625.001	728.0000000000001	538.0	415.00100000000003	574.001	792.0	665.9999999999999	816.9999999999999	855.0020000000002	1522.0020000000002	1114.0
ENSG00000167910|CYP7A1	1.0	0.0	0.0	0.0	0.0	0.0	1.0	2.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0
ENSG00000137575|SDCBP	687.0	1265.0000000000002	1144.0	1369.001	664.0	519.999	858.999	1036.0	1026.0000000000002	924.0	824.001	1030.001	1206.0009999999997	966.0	1296.0	1381.0000000000002	1928.0	1560.001
ENSG00000035681|NSMAF	234.001	544.0	429.001	583.0000000000001	189.0	153.0	412.0	377.99999999999994	396.9989999999999	274.0	184.0	319.99899999999997	427.0	369.0	476.99999999999994	536.0	945.0	708.0000000000001
ENSG00000198846|TOX	1.0	1.0	3.0	4.0	1.0	0.0	1.0	2.0	2.0	0.0	7.0	10.0	8.0	8.0	4.0	15.0	9.0	18.0
ENSG00000178538|CA8	155.0	321.0	288.0	332.0	203.0	171.0	246.0	284.0	276.0	225.0	245.0	242.0	319.0	281.0	308.0	427.0	496.0	385.0
ENSG00000104388|RAB2A	823.0	1400.0	1319.999	1666.998	825.9989999999998	1050.0	956.9999999999999	971.0	1028.0	1011.9989999999999	1097.0000000000002	984.999	1208.0	1103.0000000000002	1468.0010000000002	1547.999	2048.9990000000003	1682.9999999999998
ENSG00000171316|CHD7	1838.999	3331.999	2832.000000000001	4208.999	1701.0	1719.0010000000002	2789.001	2832.0000000000005	2766.9990000000003	1670.0	1617.0	1543.9999999999998	1767.0	1989.0	2275.0	3041.001	4446.999999999999	3174.999000000001
ENSG00000177182|CLVS1	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	1.0	0.0
